Name,ARGENTINE REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,BQ CENTE DE TUNISIE SNR CR14 10Y E - CDS PREM. MID,BOLIVARIAN REP VENA SNR CR14 10Y $ - CDS PREM. MID,CZECH REPUBLIC SNR CR14 10Y E - CDS PREM. MID,DOMINICAN REPUBLIC SNR CR14 10Y $ - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 10Y E - CDS PREM. MID,"BRAZIL, REPUBLIC OF SNR CR14 10Y E - CDS PREM. MID",FRANCE (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 10Y E - CDS PREM. MID,HK SPECIAL ADM REGN SNR CR14 10Y $ - CDS PREM. MID,IRELAND SNR CR 10Y E - CDS PREM. MID,JAMAICA SNR CR14 10Y $ - CDS PREM. MID,JAPAN SNR CR 10Y Y - CDS PREM. MID,KINGDOM OF BAHRAIN SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 10Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 10Y E - CDS PREM. MID,KINGDOM OF NORWAY SNR CR 10Y $ - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 10Y E - CDS PREM. MID,KINGDOM OF THAILAND SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF NETH. SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF LEBANON SNR CR14 10Y $ - CDS PREM. MID,MALAYSIA SNR CR14 10Y E - CDS PREM. MID,NEW ZEALAND GVT SNR MR 10Y $ - CDS PREM. MID,ORIENTAL REP URUGUAY SNR CR14 10Y $ - CDS PREM. MID,PEOPLES REP OF CHINA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF BULGARIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CHILE SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF COLOMBIA SNR CR14 10Y E - CDS PREM. MID,REP OF COSTA RICA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF CROATIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 10Y E - CDS PREM. MID,REP OF EL SALVADOR SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ESTONIA SNR CR14 10Y E - CDS PREM. MID,REP OF GUATEMALA SNR CR14 10Y $ - CDS PREM. MID,HUNGARY SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 10Y E - CDS PREM. MID,REP OF INDONESIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF IRAQ SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 10Y E - CDS PREM. MID,REP OF KAZAKHSTAN SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF LATVIA SNR CR14 10Y E - CDS PREM. MID,REP OF LITHUANIA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF MALTA SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF PANAMA SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PERU SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF POLAND SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 10Y E - CDS PREM. MID,REPUBLIC OF SERBIA SNR CR14 10Y $ - CDS PREM. MID,REP OF SINGAPORE SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF SLOVENIA SNR CR14 10Y E - CDS PREM. MID,REP OF SOUTH AFRICA SNR CR14 10Y E - CDS PREM. MID,REP OF PHILIPINES SNR CR14 10Y E - CDS PREM. MID,REPUBLIC OF TURKEY SNR CR14 10Y E - CDS PREM. MID,ROMANIA SNR CR14 10Y E - CDS PREM. MID,GOVT OF RUSSIA SNR CR14 10Y E - CDS PREM. MID,SLOVAK REPUBLIC SNR CR14 10Y E - CDS PREM. MID,GOVT OF VIETNAM SNR CR14 10Y $ - CDS PREM. MID,STATE OF ISRAEL SNR CR14 10Y E - CDS PREM. MID,STATE OF QATAR SNR CR14 10Y E - CDS PREM. MID,UKRAINE SNR CR14 10Y SF - CDS PREM. MID,UK AND NI SNR CR 10Y E - CDS PREM. MID,UNITED MX STATES SNR CR14 10Y $ - CDS PREM. MID,REPUBLIC OF FINLAND SNR CR 10Y $ - CDS PREM. MID,REPUBLIC OF KOREA SNR CR14 10Y $ - CDS PREM. MID,KINGDOM OF MOROCCO SNR CR14 10Y $ - CDS PREM. MID,USA (GOVERNMENT) SNR CR 10Y E - CDS PREM. MID,COMMONWEALTH OF AU SNR MR 10Y $ - CDS PREM. MID
2/27/2008,582.3999,90,NA,NA,348,11.75,179.9,16.66248,66,NA,NA,NA,NA,NA,28.5,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,62.89749,NA,NA,NA,NA,NA,NA,45,NA,NA,223,92,NA,NA,NA,52.25,NA,NA,NA,40,NA,NA,NA,47.5,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,102.6,NA,82.89749,90,10.25,NA
2/28/2008,582.3999,90,NA,NA,348,11.75,179.9,16.66248,66,NA,NA,NA,NA,NA,28.5,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,62.89749,NA,NA,NA,NA,NA,NA,45,NA,NA,223,92,NA,NA,NA,52.25,NA,NA,NA,40,NA,NA,NA,47.5,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,102.6,NA,82.89749,90,10.25,NA
2/29/2008,628.7,90,630.5498,55.79999,348,12.25,190.95,17.31998,66.5,88.5,NA,631.3784,22.8125,NA,29,NA,NA,44.5,NA,120,NA,660.8999,NA,NA,NA,69,NA,194.5,73.5,239.25,NA,131.8,46,256.5,NA,223,92,NA,NA,625.25,53.75,307.25,NA,166.5,41,211.5,187.35,84.95,48.5,303.9692,NA,44,240.1,293,319.6567,241.5,NA,NA,237.5,98.59999,73,NA,NA,144.8,NA,94,155,10.25,NA
3/3/2008,632.5,90,653.5498,55.79999,348,13,193.45,17.95,71,88.5,NA,631.3784,22.8125,NA,30,NA,NA,44.5,NA,126.5,NA,660.8999,NA,NA,NA,72.5,NA,198,73.5,254.75,NA,131.8,46,256.5,NA,223,92,NA,NA,625.25,54.25,310.5,NA,166.5,41,214,189.35,83.45,48.5,285.7261,NA,43,238.25,293,323.2107,241.5,NA,NA,237.5,98.59999,75,NA,NA,148.8,NA,95.5,155,10.25,NA
3/4/2008,632.5,90,661.0498,55.79999,348,13,194.45,17.95,69,88.5,NA,631.3784,22.8125,NA,30.25,NA,NA,46,NA,125.5,NA,660.8999,NA,NA,NA,72,NA,199.5,73.5,261.25,NA,134.3,46,256.5,NA,223,92,NA,NA,565,54.25,307.75,NA,165.5,41,216.5,189.85,83.7,48.5,285.887,NA,43,238.75,291.5,325.0117,243,NA,NA,235,99.59999,75,NA,NA,151.3,NA,95.5,155,10.25,NA
3/5/2008,627.5,90,656.0498,55.79999,348,12.9,188.45,17.95,69,88.5,NA,631.3784,22.8125,NA,30.25,NA,NA,46.75,NA,125.5,NA,660.8999,NA,NA,NA,72,NA,190,73.5,255.25,NA,131.3,46,256.5,NA,223,92,NA,NA,565,53.75,304,NA,164.5,41,216,188.35,83.2,48.5,294.5503,NA,43,235.25,290,317.3855,236.25,NA,NA,222.5,99.59999,75,NA,NA,148.3,NA,95.5,155,10.25,NA
3/6/2008,639.5,90,664.5498,55.79999,348,13.15,196.45,18.72498,69.5,88.5,NA,631.3784,22.8125,NA,31.75,NA,NA,47,NA,127,NA,663.3999,NA,NA,NA,72,NA,200.25,78.5,262.75,NA,141.05,48,256.5,NA,223,92,NA,NA,575,54.25,307.5,NA,165.5,43,218.5,190.85,96.2,49.5,301.4099,NA,43,247.25,297.5,334.4209,244.25,NA,NA,222.5,104.85,77,NA,NA,156.8,NA,96.5,155,10.25,NA
3/7/2008,646,90,665.5498,64.54999,348,13.15,207.45,18.72498,69.5,88.5,NA,631.3784,22.8125,NA,32.75,NA,NA,48,NA,127,NA,665.8999,NA,NA,NA,75,NA,212.5,78.5,269.25,NA,150.3,48,259,NA,223,92,NA,NA,559,56.25,310.75,NA,171.5,43,224.5,197.35,107.45,49.5,302.239,NA,48,253,300,338.9172,254.75,NA,NA,222.5,115.1,85,NA,NA,165.8,NA,98,155,10.25,NA
3/10/2008,661,90,676.5498,66.25,348,15.25,227.95,19.72498,71.5,96,NA,631.3784,25.75,NA,33.75,NA,NA,50.75,NA,148,NA,668.3999,NA,NA,NA,85,NA,220.75,84.5,281.25,NA,149.1,50,259,NA,223,92,NA,NA,559,57.75,311.75,NA,171.5,45,237,203.35,110.2,53.5,308.6792,NA,48,259.5498,316,347.6008,262.5498,NA,NA,241,115.1,86,NA,NA,178.8,NA,120.5,155,10.25,NA
3/11/2008,645.5,90,656.0498,65.54999,348,15,216.5,19.72498,71.5,96,NA,631.3784,25.75,NA,35,NA,NA,51,NA,145.5,NA,668.3999,NA,NA,NA,86,NA,222.75,83.5,265.75,NA,166.75,52,259,NA,223,92,NA,NA,559,58,309,NA,177.5,47,228,201.35,110.1,53.5,313.801,NA,48,252.5,308.5,341.988,265.5498,NA,NA,235,114.1,86,NA,NA,171.3,NA,118.5,155,10.25,NA
3/12/2008,646,90,656.0498,69.39999,348,15,217.95,19.72498,71.5,93.5,NA,631.3784,25.75,NA,35,NA,NA,51.5,NA,135.5,NA,668.3999,NA,NA,NA,85,NA,224.8,85.5,266.75,NA,163.5,52,259,NA,223,92,NA,NA,541.5,57.5,303,NA,176.5,47,229,200.85,106.95,53.5,313.9043,NA,48,250,304,336.8701,265.0498,NA,NA,235,112.6,83,NA,NA,171.8,NA,116,155,10.25,NA
3/13/2008,658.5,90,688.0498,79.89999,348,15,232.45,19.72498,71.5,96,NA,631.3784,28.25,NA,35,NA,NA,54,NA,145.5,NA,673.3999,NA,NA,NA,88.5,NA,240.05,90.5,281.75,NA,183.2,52,259,NA,223,92,NA,NA,556.5,57.25,314.75,NA,184,47,237,209.85,115.15,53.5,318.3896,NA,58,258.5999,318.5,347.9043,276.8999,NA,NA,240,114.1,94,NA,NA,183.8,NA,122.5,155,10.25,NA
3/14/2008,661,90,700.5498,80.84999,348,15,238.95,19.72498,72,96,NA,631.3784,32.5,NA,35.5,NA,NA,53.75,NA,147,NA,675.8999,NA,NA,NA,91.5,NA,235.55,92,285.25,NA,183,52,259,NA,223,92,NA,NA,566.5,57,315.5,NA,184,47,240.5,215.35,111.5,54.5,325.969,NA,58,257.3999,322,351.0854,273.5,NA,NA,245,110.1,94,NA,NA,186.8,NA,126,155,10.25,NA
3/17/2008,677.5,90,713.0498,78.64999,348,15,246.45,19.72498,73,96,NA,631.3784,37.375,NA,36,NA,NA,57.25,NA,155.5,NA,692.1499,NA,NA,NA,95.5,NA,236.75,98.5,294.25,NA,185.9,57,259,NA,223,92,NA,NA,556.5,59.25,330.25,NA,182.5,52,249.5,224.85,118.15,59.5,325.7771,NA,58,259.45,322.5,367.8943,277.75,NA,NA,257.5,116.6,101,NA,NA,194.3,NA,139,155,10.25,NA
3/18/2008,642.5,90,681.5498,70.34999,348,14.5,222.95,19.72498,73.5,96,NA,631.3784,36.25,NA,36,NA,NA,57.75,NA,145.5,NA,692.1499,NA,NA,NA,91,NA,221.8,95,264.25,NA,170.05,57,259,NA,223,92,NA,NA,556.5,59,313.75,NA,177,52,232,206.35,105.75,59.5,319.1841,NA,53,243,313,353.551,255.15,NA,NA,250,112.6,96,NA,NA,172.8,19,133,155,10.25,NA
3/19/2008,631,90,675.0498,65.39999,348,14.5,217.95,19.72498,71.5,96,NA,631.3784,36.25,NA,36,NA,NA,56.75,NA,134.5,NA,692.1499,NA,NA,NA,90.5,NA,202.55,95,261.75,NA,157.7,57,259,NA,223,92,NA,NA,551.5,57.75,310.25,NA,171.5,52,225.5,199.35,92.95,58.5,312.5012,NA,45,232,297,344.7119,228.9,NA,NA,242.5,111.1,93,NA,NA,164.8,18.5,118,155,10.25,NA
3/20/2008,637,90,682.5498,64.34999,348,14,220.95,18.47498,71,96,NA,631.3784,36.25,NA,35.5,NA,NA,54.75,NA,139.5,NA,692.1499,NA,NA,NA,91.5,NA,196.2,95,263.25,NA,156.35,52,259,NA,223,92,NA,NA,551.5,56.25,309.5,NA,171.5,47,227,201.35,93.04999,56.5,312.0161,NA,45,238.25,305,344.2612,227.95,NA,NA,245,107.6,94,NA,NA,161.8,18,119.5,155,10.25,NA
3/21/2008,637,90,682.5498,64.34999,348,14,220.95,18.47498,71,96,NA,631.3784,36.25,NA,35.5,NA,NA,54.75,NA,139.5,NA,692.1499,NA,NA,NA,91.5,NA,196.2,95,263.25,NA,156.35,52,259,NA,223,92,NA,NA,551.5,56.25,309.5,NA,171.5,47,227,201.35,93.04999,56.5,312.0161,NA,45,238.25,305,344.2612,227.95,NA,NA,245,107.6,94,NA,NA,161.8,18,119.5,155,10.25,NA
3/24/2008,628,90,670.0498,64.34999,348,14,211.45,18.47498,71,96,NA,631.3784,33.75,NA,35.5,NA,NA,54.75,NA,132,NA,692.1499,NA,NA,NA,88,NA,196.2,95,256.25,NA,156.35,52,259,NA,223,92,NA,NA,551.5,56.25,309.5,NA,171.5,47,218,193.85,93.04999,56.5,312.0161,NA,45,238.25,296.5,344.2612,227.95,NA,NA,240,107.6,94,NA,NA,154.3,18,115.5,155,10.25,NA
3/25/2008,620,90,662.0498,61.25,348,14,200.95,18.22498,70.5,91,NA,631.3784,30,NA,34.5,NA,NA,53.75,NA,128,NA,692.1499,NA,NA,NA,81,NA,186.55,87.5,245.75,NA,140.1,51,259,NA,223,92,NA,NA,551.5,55.25,305.5,NA,164,46,211.5,185.85,86.79999,54.5,304.489,NA,45,224.5,284,338.4236,214.7,NA,NA,232.5,107.6,94,NA,NA,143.3,17.5,108,155,10.25,NA
3/26/2008,638.5,90,674.5498,62.64999,348,14,206.95,18.22498,70,91,NA,631.3784,30,NA,34.5,NA,NA,50.75,NA,130.5,NA,692.1499,NA,NA,NA,87.5,NA,194.6,91,249.75,NA,145.6,51,259,NA,223,92,NA,NA,566.5,52.25,303.75,NA,166.5,46,216,186.35,88.39999,54.5,308.2266,NA,45,224.5,290.5,348.1042,224.8,NA,NA,240,107.6,94,NA,NA,146.8,17.5,111.5,155,10.25,NA
3/27/2008,647.5,90,684.5498,62.59999,348,13.5,206.95,18.22498,68.75,91,NA,631.3784,30,NA,33,NA,NA,50.75,NA,130.5,NA,692.1499,NA,NA,NA,89,NA,200.1,91,249.25,NA,145.75,51,259,NA,223,92,NA,NA,566.5,52.25,312.25,NA,169,46,213,185.35,84.84999,54.5,310.9712,NA,48,225.75,294,351.6577,225.7,NA,NA,240,107.6,94,NA,NA,144.3,17.5,111.5,155,10.25,NA
3/28/2008,656,170,689.5498,62.64999,348,13.5,211.45,18.22498,67.25,91,NA,631.3784,29.25,NA,32.5,NA,NA,49.545,NA,128,NA,692.1499,NA,NA,NA,89,NA,204.75,91,252.25,NA,152,51,259,NA,223,92,NA,NA,566.5,51.25,317.75,NA,174,46,214,183.85,88,52.5,302.7078,NA,48,231.25,294.5,364.4333,237.45,NA,NA,242.5,105.1,94,NA,NA,147.8,17.5,110,155,10.25,NA
3/31/2008,673.5,170,708.0498,62.5,348,13,221.95,17.72498,66.75,91,NA,631.3784,27.375,NA,31.75,NA,NA,49,NA,126,NA,692.1499,NA,NA,NA,90.5,NA,212,95,266.25,NA,157.45,48,259,NA,223,92,NA,NA,566.5,50.75,324,NA,174,43,222,191.85,87.39999,49.5,305.3804,NA,48,242.5,297.5,375.115,243.5,NA,NA,248.5,105.1,89,NA,NA,155.8,17.5,109,155,10.25,NA
4/1/2008,653.5,167.5,682.0498,62.09999,348,12.5,208.45,17.72498,66.25,91,NA,631.3784,27.375,NA,31.75,NA,NA,47.5,NA,117,NA,692.1499,NA,NA,NA,80,NA,201.35,91,250.75,NA,151,48,259,NA,223,92,NA,NA,566.5,50.75,314.75,NA,169,43,217,188.85,84.04999,49.5,301.2197,NA,48,230,287.5,360.4116,234.75,NA,NA,246,101.1,87,NA,NA,147.3,17.5,102,155,10.25,NA
4/2/2008,641,167.5,677.0498,60.5,348,12.25,199.95,17.72498,64.75,91,NA,631.3784,26.625,NA,31.25,NA,NA,47,NA,110.5,NA,692.1499,NA,NA,NA,78.5,NA,193.65,88.5,243.75,NA,144.25,45,259,NA,223,92,NA,NA,566.5,50.25,315.5,NA,166.5,40,209.5,183.85,80.39999,48.5,298.0962,NA,48,216.75,283,348.0623,228.1,NA,NA,247.5,101.1,87,NA,NA,143.3,17.5,96.5,155,10.25,NA
4/3/2008,634.5,167.5,668.5498,59.79999,348,11.75,195.95,16.72498,61.75,91,NA,631.3784,25.875,NA,30.25,NA,NA,45.5,NA,107,NA,692.1499,NA,NA,NA,75,NA,190.4,87,239.25,NA,136.5,40,259,NA,223,92,NA,NA,566.5,45.25,308.5,NA,164,35,205.5,172.35,75.89999,44.5,301.5051,NA,48,215,284.5,357.5376,220.35,NA,NA,250,101.1,87,NA,NA,138.8,17,94,155,14.5,NA
4/4/2008,618.5,167.5,667.0498,53.45,348,10.25,191.45,16.22498,57,91,NA,631.3784,25.125,NA,29.75,NA,NA,43.5,NA,107,NA,692.1499,NA,NA,NA,72,NA,187.05,86,231.75,NA,136.95,38,259,NA,223,92,NA,NA,564.5,43.75,302,NA,160.5,33,199,165.35,69.95,41.5,294.1455,NA,45,206,278,346.4358,215.45,NA,NA,247.5,101.1,82,NA,NA,133.3,17,91.5,155,13.5,NA
4/7/2008,615.5,167.5,672.0498,52.54999,348,9.75,185.95,16.22498,52.5,86,NA,631.3784,23.125,NA,29.75,NA,NA,38.75,NA,100.5,NA,692.1499,NA,NA,NA,66.5,NA,179.85,86,225.75,NA,134.6,38,259,NA,223,92,NA,NA,564.5,42.25,296.25,NA,159,33,195,156.35,66.14999,41.5,291.5652,NA,45,197,269.5,339.2678,209.8,NA,NA,247.5,92.59999,77,NA,NA,125.3,17,84.5,155,13.5,NA
4/8/2008,630.5,162.5,672.5498,54,348,9.75,188.95,16.22498,52.5,86,NA,631.3784,23.125,NA,29.75,NA,NA,38.75,NA,100.5,NA,692.1499,NA,NA,NA,66.5,NA,184.25,81,227.25,NA,133.05,38,259,NA,223,92,NA,NA,563,42.25,303.75,NA,159,33,196.5,158.35,67.25,41.5,322.0906,NA,45,199.25,272,345.5342,214.55,NA,NA,251.5,92.09999,77,NA,NA,128.3,17,84.5,155,13.5,NA
4/9/2008,639.5,162.5,678.5498,57.09999,348,9.75,190.95,16.22498,53.5,86,NA,631.3784,23.125,NA,29.75,NA,NA,40,NA,102,NA,692.1499,NA,NA,NA,66.5,NA,188.25,81,230.75,NA,133.9,38,259,NA,223,92,NA,NA,563,43.25,301.25,NA,161.5,33,198,161.85,65.79999,41.5,322.2234,NA,45,201.75,271,351.54,217.3,NA,NA,257.5,92.09999,80,NA,NA,128.8,17,86.5,155,13.5,NA
4/10/2008,640.5,162.5,666.5498,56.59999,428,9.75,187.95,16.22498,54,87.5,NA,631.3784,24.625,NA,29.75,NA,NA,40,NA,105.5,14.75,692.1499,NA,NA,NA,69.5,NA,185.5,81,226.25,NA,133.9,39,240,NA,223,92,NA,NA,563,43.25,301.25,NA,159.5,34,195,161.85,64.29999,42,327.2554,NA,45,203.5,275,351.2642,214.8,NA,NA,257.5,92.09999,80,NA,NA,124.3,17,88.5,155,13.5,NA
4/11/2008,650.5,157.5,668.5498,56.59999,428,9.75,190.45,16.22498,54,87.5,NA,631.3784,24.625,NA,27.25,NA,NA,40,NA,105.5,14.75,692.1499,NA,NA,NA,69,NA,181.75,82,228.75,NA,131.4,39,240,NA,223,92,NA,NA,563,43.25,295.75,NA,157,34,195,163.35,65.29999,42,327.4756,NA,45,201,277,350.2859,208.3,NA,NA,260,92.09999,80,NA,NA,125.3,17,90,155,13.5,NA
4/14/2008,656,157.5,661.5498,55.14999,428,9.75,188.45,16.22498,54,87.5,NA,631.3784,24.625,NA,28.25,NA,NA,40.5,NA,109.5,14.75,692.1499,NA,NA,NA,69.5,NA,179.8,82,228.75,NA,127.4,39,240,NA,223,92,NA,NA,563,43.25,297.25,NA,157,34,194.5,161.35,64.59999,42,335.9116,NA,45,204.25,283.5,352.9595,206.4,NA,NA,272.5,93.09999,80,NA,NA,126.3,17,93,155,13.5,NA
4/15/2008,652.5,157.5,651.5498,55.14999,428,9.75,183.95,16.72498,56.5,87.5,NA,631.3784,24.625,NA,29.75,NA,NA,41.25,NA,108.5,14.75,692.1499,NA,NA,NA,69.5,NA,185.4,82,223.75,NA,125.8,40,240,NA,223,92,NA,NA,563,43,296.75,NA,157,35,188.5,157.35,63.34999,42.5,330.3608,NA,45,202.75,280.5,346.2273,213.55,NA,NA,272.5,93.09999,80,NA,NA,124.3,17,93,155,13.5,NA
4/16/2008,647,157.5,645.0498,52.09999,428,9.75,174.45,16.72498,56.5,87.5,NA,631.3784,24.625,NA,29.75,NA,NA,41.25,NA,105.5,14.75,692.1499,NA,NA,NA,69,NA,181.35,81,210.25,NA,123.55,40,240,NA,223,92,NA,NA,563,43,295,NA,154.5,35,183.5,152.85,62.45,42.5,327.8691,NA,45,197.5,269.5,339.0166,209.1,NA,NA,262.5,90.59999,77,NA,NA,117.3,17,92,155,13.5,NA
4/17/2008,647,157.5,645.0498,52.09999,428,9.75,174.45,16.72498,55.5,84.5,NA,631.3784,24.625,NA,29.75,NA,NA,41.25,NA,104,14.75,692.1499,NA,NA,NA,63,NA,181.35,81,210.25,NA,123.55,40,240,NA,223,92,NA,NA,563,43,295,NA,154.5,35,183.5,152.85,62.45,42.5,327.8691,NA,45,197.5,267,339.0166,209.1,NA,NA,262.5,90.59999,74,NA,NA,117.3,17,87.5,155,13.5,NA
4/18/2008,647,157.5,645.0498,52.09999,428,9.5,160.45,13.85,55,84.5,NA,631.3784,23.125,NA,27,NA,NA,38.75,NA,103,13.75,692.1499,NA,NA,NA,61.5,NA,168.95,72.5,196.25,NA,123.55,39,240,NA,223,92,NA,NA,563,42.25,295,NA,154.5,34,170.5,145.35,58.95,41.5,323.0273,NA,45,177,247.5,319.645,198.05,NA,NA,252.5,84.09999,74,NA,NA,117.3,16.75,85,155,13.5,NA
4/21/2008,669.5,157.5,653.0498,48.64999,428,9.5,166.95,13.85,53.5,81,NA,631.3784,23.125,NA,26.5,NA,NA,38.75,NA,93,13.75,632.1499,NA,NA,NA,57,NA,168.45,74.5,200.25,NA,116.6,39,240,NA,223,92,NA,NA,560.5,41.25,284.5,NA,153.5,34,176,151.85,58,40.5,322.1172,NA,45,186,251.5,328.3259,198.3,NA,NA,255,84.09999,74,NA,NA,107.3,16.5,78,155,13.5,NA
4/22/2008,669.5,157.5,653.0498,48.64999,428,9.5,166.95,13.85,53,66,NA,631.3784,23.125,NA,25.5,NA,NA,38.75,NA,93,13.75,632.1499,NA,NA,NA,57,NA,168.45,74.5,200.25,NA,116.6,39,240,NA,223,92,NA,NA,560.5,41.25,284.5,NA,153.5,34,176,151.85,58,40.5,322.1172,NA,45,186,254,328.3259,198.3,NA,NA,265,84.09999,69,NA,NA,107.3,16.5,77,155,13.5,NA
4/23/2008,669.5,136.25,653.0498,48.64999,428,9.5,166.95,13.6,50.75,66,NA,631.3784,22.75,NA,25.25,NA,NA,37.75,NA,90.5,13,632.1499,NA,NA,NA,56,NA,168.45,74.5,200.25,NA,116.6,39,240,NA,223,92,NA,NA,560.5,40,284.5,NA,153.5,34,176,151.85,58,39,322.1172,NA,45,186,254,328.3259,198.3,NA,NA,265,84.09999,63,NA,NA,107.3,16,76.5,150,13.5,NA
4/24/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,13.6,49.75,64.5,NA,631.3784,22.75,NA,25.25,NA,NA,37.75,NA,89.5,13,632.1499,NA,NA,NA,54.5,NA,168.45,74.5,200.25,NA,116.6,39,240,NA,223,92,NA,NA,560.5,38.75,284.5,NA,153.5,34,176,151.85,58,39,322.1172,NA,45,186,251.5,328.3259,198.3,NA,NA,265,84.09999,63,NA,NA,107.3,16,76.5,150,13.5,NA
4/25/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,13.1,48.25,63.5,NA,631.3784,22.375,NA,23.75,NA,NA,35.25,NA,85,12.25,632.1499,NA,NA,NA,51,NA,168.45,74.5,200.25,NA,116.6,34,240,NA,223,92,NA,NA,560.5,36.5,284.5,NA,153.5,29,176,151.85,58,38,322.1172,NA,45,186,246,328.3259,198.3,NA,NA,263.5,84.09999,59,NA,NA,107.3,15,75,150,13.5,NA
4/28/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,13.1,48,61,NA,631.3784,22.375,NA,23.75,NA,NA,34.75,NA,80,11.75,632.1499,NA,NA,NA,47.5,NA,168.45,74.5,200.25,NA,116.6,34,240,NA,223,92,NA,NA,560.5,35.5,284.5,NA,153.5,29,176,151.85,58,36.5,322.1172,NA,35,186,237,328.3259,198.3,NA,NA,255,84.09999,59,NA,NA,107.3,15,72,150,13.5,NA
4/29/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,13.1,46.5,61,NA,631.3784,22,125,23.5,NA,NA,33,NA,80,11.75,632.1499,NA,NA,NA,47.5,NA,168.45,74.5,200.25,NA,116.6,33,240,NA,223,92,NA,NA,560.5,34.75,284.5,NA,153.5,28,176,151.85,58,35.5,322.1172,NA,35,186,242,328.3259,198.3,NA,NA,260,84.09999,59,NA,NA,107.3,14.75,72,150,13.5,NA
4/30/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,12.85,45.5,62,NA,631.3784,21.25,120,24,NA,NA,33.5,NA,85,11.5,632.1499,NA,NA,NA,50,NA,168.45,74.5,200.25,NA,116.6,32,240,NA,223,92,NA,NA,560.5,34.75,284.5,NA,153.5,27,176,151.85,58,35,322.1172,NA,35,186,248,328.3259,198.3,NA,NA,262.5,84.09999,59,NA,NA,107.3,14.75,77,150,13.5,NA
5/1/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,12.85,45,62,NA,631.3784,21.25,120,24,NA,NA,33.5,NA,85,11.5,632.1499,NA,NA,NA,50,NA,168.45,74.5,200.25,NA,116.6,32,240,NA,223,92,NA,NA,560.5,34.75,284.5,NA,153.5,27,176,151.85,58,35,322.1172,NA,31,186,243,328.3259,198.3,NA,NA,257.5,84.09999,59,NA,NA,107.3,14.75,77,150,13.5,NA
5/2/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,12.85,45,62,NA,631.3784,21.25,117.5,24,NA,NA,33.5,NA,82.5,11.5,632.1499,NA,NA,NA,49,NA,168.45,74.5,200.25,NA,116.6,32,240,NA,223,92,NA,NA,560.5,34.75,284.5,NA,153.5,27,176,151.85,58,35,322.1172,NA,31,186,237,328.3259,198.3,NA,NA,255,84.09999,59,NA,NA,107.3,14.75,75.5,150,13.5,NA
5/5/2008,669.5,128.75,653.0498,48.64999,428,9.5,166.95,12.85,45,62,NA,631.3784,21.25,117.5,24,NA,NA,33.5,NA,82.5,11.5,632.1499,NA,NA,NA,49,NA,168.45,74.5,200.25,NA,116.6,32,240,NA,223,92,NA,NA,560.5,34.75,284.5,NA,153.5,27,176,151.85,58,35,322.1172,NA,31,186,241.5,328.3259,198.3,NA,NA,260,84.09999,59,NA,NA,107.3,14.75,75.5,150,13.5,NA
